지점,지점명,일시,평균기온(°C),최저기온(°C),일강수량(mm),최대 풍속(m/s),일 최심신적설(cm),체감온도(°C)
202,양평,2016-05-08,18.4,9.2,,4.1,,19.44926762
202,양평,2016-05-09,20,13.9,,3.5,,21.34651667
202,양평,2016-05-10,14.9,13.2,13,3.4,,15.73679937
202,양평,2016-05-11,17.3,10.6,,3.7,,18.31109236
202,양평,2016-05-12,18.1,10,,6.1,,18.76881655
202,양평,2016-05-13,18.1,13.7,0.1,4.1,,19.11374089
202,양평,2016-05-14,19.4,12.2,,3.5,,20.68291647
202,양평,2016-05-15,17.9,13.3,20,4.8,,18.75328768
202,양평,2016-05-16,16,10.6,4.5,5.5,,16.46192407
202,양평,2016-05-17,17.8,8,,3.9,,18.8212865
202,양평,2016-05-18,20.7,10.9,,3,,22.21486146
202,양평,2016-05-19,22.2,12.5,,2.9,,23.872716
202,양평,2016-05-20,21.7,13.4,,3.9,,23.16768868
202,양평,2016-05-21,20.6,11.7,,3.2,,22.06581786
202,양평,2016-05-22,21.8,13.2,,3.1,,23.40138118
202,양평,2016-05-23,22.1,13.6,,3.2,,23.7144726
202,양평,2016-05-24,17.1,14.1,29.5,3.4,,18.16506789
202,양평,2016-05-25,18.9,13.2,,3.6,,20.1085194
202,양평,2016-05-26,19.5,17.1,,3.4,,20.8140881
202,양평,2016-05-27,20.8,14.2,,2.6,,22.40855316
202,양평,2016-05-28,21.8,15.4,,3,,23.41847786
202,양평,2016-05-29,21.1,16.1,,3.7,,22.53033616
202,양평,2016-05-30,21.6,13.9,,5,,22.91478172
202,양평,2016-05-31,21.9,14.4,,4,,23.37702273
202,양평,2016-06-01,22.5,16.1,,4.1,,24.03479962
202,양평,2016-06-02,21.9,13.3,,3.6,,23.4330866
202,양평,2016-06-03,21.7,14,,3.6,,23.21144879
202,양평,2016-06-04,19.9,16,,3,,21.33950408
202,양평,2016-06-05,23.6,15.1,,3.2,,25.36312733
202,양평,2016-06-06,21.8,17.5,,3.9,,23.27913489
202,양평,2016-06-07,22.7,19.4,,2.7,,24.45047528
202,양평,2016-06-08,22.1,16.5,,3.5,,23.66911736
202,양평,2016-06-09,24.1,16.5,,2.8,,25.95887629
202,양평,2016-06-10,25,18.3,,3.6,,26.86847272
202,양평,2016-06-11,24.3,21.6,,3.9,,26.06529013
202,양평,2016-06-12,24.8,22.1,1,4,,26.61476561
202,양평,2016-06-13,24.9,20.8,,2.8,,26.8300822
202,양평,2016-06-14,24.4,19,,3.9,,26.17673634
202,양평,2016-06-15,21,18.1,21,4.3,,22.32798784
202,양평,2016-06-16,22.1,19,,3.7,,23.64066348
202,양평,2016-06-17,23.4,17.5,,3.3,,25.13087
202,양평,2016-06-18,24.2,17.9,,4.3,,25.91910367
202,양평,2016-06-19,24.5,19.6,,3.6,,26.31437818
202,양평,2016-06-20,24.2,18,,2.3,,26.13261073
202,양평,2016-06-21,25.2,19.1,,3.1,,27.130104
202,양평,2016-06-22,24.4,20.8,2,3.8,,26.18547861
202,양평,2016-06-23,25.1,19.8,3,3.6,,26.97929162
202,양평,2016-06-24,22.5,20.1,10.5,3.5,,24.1115175
202,양평,2016-06-25,22.1,18.1,,4.5,,23.53839544
202,양평,2016-06-26,23.6,16.3,,4.1,,25.26506431
202,양평,2016-06-27,23,17.5,,2.3,,24.84318389
202,양평,2016-06-28,24.8,16.9,,3,,26.70106803
202,양평,2016-06-29,25.2,20.7,,3.8,,27.07541266
202,양평,2016-06-30,26.1,22.8,,3.3,,28.10481312
202,양평,2016-07-01,24.4,22.6,125,4.7,,26.11285997
202,양평,2016-07-02,23.8,22.3,4,4,,25.49830255
202,양평,2016-07-03,23.3,20.1,,3.4,,25.00837009
202,양평,2016-07-04,20.7,19.6,77,3.5,,22.1207169
202,양평,2016-07-05,23.1,20.1,54.5,4.4,,24.67436885
202,양평,2016-07-06,22.4,19,3.5,2.9,,24.09104393
202,양평,2016-07-07,23.3,20,,2.8,,25.08767038
202,양평,2016-07-08,26.2,19.6,,2.7,,28.25250758
202,양평,2016-07-09,27,20.1,,3.1,,29.10413373
202,양평,2016-07-10,26.9,21.1,,2.4,,29.02832396
202,양평,2016-07-11,28,22.6,,4.5,,30.18108289
202,양평,2016-07-12,25.2,22,19,2.8,,27.15678441
202,양평,2016-07-13,25.6,21.1,,3.3,,27.55408291
202,양평,2016-07-14,25.9,22.4,1,4.2,,27.83210717
202,양평,2016-07-15,25,20,,4.1,,26.83085572
202,양평,2016-07-16,20.9,19.6,54.5,5.6,,22.04767903
202,양평,2016-07-17,21.8,20.6,4.5,3.8,,23.29319295
202,양평,2016-07-18,23.7,20.5,,2.3,,25.59534955
202,양평,2016-07-19,24.9,19.6,,2.7,,26.84032415
202,양평,2016-07-20,26.8,21.2,,3,,28.88946148
202,양평,2016-07-21,26,22.5,,2.9,,28.02094664
202,양평,2016-07-22,27.7,22.8,,3.5,,29.86271922
202,양평,2016-07-23,28.1,24.1,,3,,30.31191722
202,양평,2016-07-24,28.3,26,,2.5,,30.53586526
202,양평,2016-07-25,28.1,25.6,0.5,2.5,,30.31974393
202,양평,2016-07-26,27.5,23.4,,3.4,,29.64415545
202,양평,2016-07-27,26.7,23.4,,3.5,,28.75671889
202,양평,2016-07-28,28.2,24.7,,4.2,,30.40889395
202,양평,2016-07-29,24.7,23.1,26,3.6,,26.536016
202,양평,2016-07-30,27.7,25.1,,3.9,,29.85446126
202,양평,2016-07-31,27,24.3,15.5,4.3,,29.06133002
202,양평,2016-08-01,26.3,23.5,0.5,3.5,,28.31431876
202,양평,2016-08-02,26,22.9,18,5.8,,27.87339316
202,양평,2016-08-03,27.8,22.6,,2.5,,29.99556193
202,양평,2016-08-04,28.8,23.9,,2.4,,31.07579772
202,양평,2016-08-05,29.2,23.5,,2.4,,31.50684482
202,양평,2016-08-06,29.2,23.7,,2.3,,31.50522257
202,양평,2016-08-07,29.5,25.3,,2.9,,31.84168538
202,양평,2016-08-08,29.4,23.8,,2.4,,31.72236838
202,양평,2016-08-09,28.8,24.8,,2.4,,31.07579772
202,양평,2016-08-10,29.3,24.7,,2.8,,31.6217147
202,양평,2016-08-11,29.7,23.8,,3.1,,32.06517833
202,양평,2016-08-12,30,24,,2.9,,32.3875052
202,양평,2016-08-13,29.5,24.8,,2.9,,31.84168538
202,양평,2016-08-14,27.8,25.4,0,2.9,,29.98589799
202,양평,2016-08-15,29.2,25.7,,3.1,,31.51683674
202,양평,2016-08-16,28.7,25,,3.9,,30.96892336
202,양평,2016-08-17,28.9,23.7,,2.8,,31.18611174
202,양평,2016-08-18,28.5,24,,2.5,,30.7519866
202,양평,2016-08-19,28.6,24.9,,2.3,,30.86050915
202,양평,2016-08-20,29.1,25.3,,2.3,,31.39777033
202,양평,2016-08-21,28.8,25.5,,2.7,,31.07687443
202,양평,2016-08-22,28.7,24,,2.9,,30.96837367
202,양평,2016-08-23,28.6,23.7,,3.1,,30.85882683
202,양평,2016-08-24,28,24.3,0,3.1,,30.20081692
202,양평,2016-08-25,27.2,22.5,2,3.6,,29.30648867
202,양평,2016-08-26,21.5,17.4,28.5,5,,22.80133632
202,양평,2016-08-27,21.9,13.2,,4.3,,23.33798917
202,양평,2016-08-28,19.8,17.5,17,3.8,,21.06835783
202,양평,2016-08-29,20.3,16.8,0,3.9,,21.60744174
202,양평,2016-08-30,19.7,15.9,,4.3,,20.86909704
202,양평,2016-08-31,18,16.6,15.5,6.5,,18.59597047
202,양평,2016-09-01,22,15.3,,4.1,,23.4755884
202,양평,2016-09-02,22.2,18.6,13.5,4.6,,23.63947673
202,양평,2016-09-03,23.4,19.8,1.5,2.6,,25.22564472
202,양평,2016-09-04,24.8,20.6,,3.2,,26.68205112
202,양평,2016-09-05,26,21.9,,3.4,,27.98851782
202,양평,2016-09-06,23.5,19.8,,2.1,,25.41432766
202,양평,2016-09-07,23.5,19.6,,2.7,,25.31951123
202,양평,2016-09-08,23.6,19.7,5,3.1,,25.37541091
202,양평,2016-09-09,23.1,19,,2.8,,24.8698689
202,양평,2016-09-10,22.5,18.7,,3,,24.18441557
202,양평,2016-09-11,23.2,19.2,,3.8,,24.85057754
202,양평,2016-09-12,23.6,20.5,,2.9,,25.4010115
202,양평,2016-09-13,23.3,18.7,,2.4,,25.14889999
202,양평,2016-09-14,23.4,20,,2.6,,25.22564472
202,양평,2016-09-15,22,17.8,,3.3,,23.58882541
202,양평,2016-09-16,22.9,18.1,,1.9,,24.81450844
202,양평,2016-09-17,21.7,19.2,15.5,4,,23.15373012
202,양평,2016-09-18,22.6,18.8,,3.9,,24.17070457
202,양평,2016-09-19,20.6,15.5,,4.8,,21.80729687
202,양평,2016-09-20,19.7,14.6,,4.4,,20.85253455
202,양평,2016-09-21,17.6,10.7,,3.3,,18.74239958
202,양평,2016-09-22,19.3,14.3,,2.5,,20.81040532
202,양평,2016-09-23,19.2,13.4,,2.3,,20.75999889
202,양평,2016-09-24,19.9,13.9,,2.1,,21.56961346
202,양평,2016-09-25,20.3,15.8,,2.1,,21.99680393
202,양평,2016-09-26,20.7,17.2,,3,,22.21486146
202,양평,2016-09-27,20,18.8,6.5,2.1,,21.67641108
202,양평,2016-09-28,20.4,18.3,,2.7,,21.95199691
202,양평,2016-09-29,19.7,18,,4.1,,20.90321679
202,양평,2016-09-30,19.4,16.7,,2.6,,20.8916577
202,양평,2016-10-01,19,16.3,,2.3,,20.54509442
202,양평,2016-10-02,17.8,16.6,12,4.3,,18.73687202
202,양평,2016-10-03,22.7,17,3.5,4.4,,24.22474128
202,양평,2016-10-04,20.5,14.4,,4,,21.81397444
202,양평,2016-10-05,19.6,16.3,7.5,4.3,,20.75687467
202,양평,2016-10-06,17.6,14.1,,2.9,,18.85117365
202,양평,2016-10-07,18.2,13.9,4.9,3.9,,19.26707134
202,양평,2016-10-08,17.3,13.1,5.5,4.9,,18.05546149
202,양평,2016-10-09,11.9,7.3,,4.9,,11.9383493
202,양평,2016-10-10,12.3,6.3,,2.1,,13.45299461
202,양평,2016-10-11,13.1,8.2,,2.1,,14.30737555
202,양평,2016-10-12,14.3,9.5,,2.9,,15.24876284
202,양평,2016-10-13,12.8,7.5,,2.9,,13.61130337
202,양평,2016-10-14,13.9,7.3,,2.1,,15.16175648
202,양평,2016-10-15,16.2,10.4,,1.7,,17.80327901
202,양평,2016-10-16,15.5,13.3,2,3.3,,16.4293327
202,양평,2016-10-17,16.6,13,,2.9,,17.75953401
202,양평,2016-10-18,15.5,11.7,,2.1,,16.87051834
202,양평,2016-10-19,16,12,,2.4,,17.28229029
202,양평,2016-10-20,16,10.9,,3.6,,16.8947711
202,양평,2016-10-21,16.8,14.1,,3.5,,17.80731561
202,양평,2016-10-22,17.1,11.9,,3.5,,18.13911571
202,양평,2016-10-23,13.4,10.4,1.5,4.3,,13.79908775
202,양평,2016-10-24,13.1,7.5,,3.2,,13.82254419
202,양평,2016-10-25,12.7,11.1,35.5,4.8,,12.8714922
202,양평,2016-10-26,12.5,9.5,,2.4,,13.5106281
202,양평,2016-10-27,13.9,8.9,,2.7,,14.89107978
202,양평,2016-10-28,14.4,12.3,0.5,4.5,,14.86912537
202,양평,2016-10-29,9.3,4.7,,4.3,,9.197970596
202,양평,2016-10-30,6.1,-1,,2.8,,6.35674334
202,양평,2016-10-31,5.7,2.1,,4,,5.290321116
202,양평,2016-11-01,2.6,-1.4,,3.9,,1.881462619
202,양평,2016-11-02,3.7,-5.1,,3.7,,3.210640847
202,양평,2016-11-03,8,3.4,0.2,4,,7.85818616
202,양평,2016-11-04,10.8,4.3,,4,,10.98428274
202,양평,2016-11-05,13.2,9.3,,3.3,,13.89597374
202,양평,2016-11-06,13.7,10.4,,4.3,,14.13575486
202,양평,2016-11-07,13.4,10.3,4.5,5.1,,13.58739258
202,양평,2016-11-08,6.4,1.7,0.2,4.8,,5.745470753
202,양평,2016-11-09,2.9,-1.7,,3.2,,2.611691999
202,양평,2016-11-10,5.1,-0.1,3.5,2.2,,5.684926151
202,양평,2016-11-11,8.4,3.5,2.5,5,,7.939989363
202,양평,2016-11-12,8.6,0.6,,2.5,,9.247914059
202,양평,2016-11-13,11.6,8.2,,2.5,,12.48973404
202,양평,2016-11-14,12,8,1.5,2.7,,12.82711939
202,양평,2016-11-15,7.2,0.6,,4.7,,6.687167177
202,양평,2016-11-16,3.5,-2.2,,2.9,,3.459054714
202,양평,2016-11-17,6.3,0.5,,2.2,,6.970500282
202,양평,2016-11-18,8,0.6,0.1,2.5,,8.599550063
202,양평,2016-11-19,12.4,8.7,,3.4,,12.97740332
202,양평,2016-11-20,11.7,5.3,,4.6,,11.79908805
202,양평,2016-11-21,7.6,2.5,,2.1,,8.433506639
202,양평,2016-11-22,4.6,0.2,0.5,5.7,,3.367422877
202,양평,2016-11-23,0.4,-2.9,,4.7,,-0.992757882
202,양평,2016-11-24,-1.8,-6.3,,5,,-3.631441095
202,양평,2016-11-25,-1.4,-7.3,,3.1,,-2.041668676
202,양평,2016-11-26,-1.5,-4.9,0.5,2.6,,-1.753424533
202,양평,2016-11-27,1.5,-1,,1.7,,2.322218387
202,양평,2016-11-28,2,-1.4,,3.5,,1.438510697
202,양평,2016-11-29,0.1,-5.8,,2.6,,-0.019829721
202,양평,2016-11-30,4.5,-2.6,0.5,2.6,,4.747556011
202,양평,2016-12-01,5.6,-0.1,,7.6,,3.943356204
202,양평,2016-12-02,0.1,-6,,3.6,,-0.725435091
202,양평,2016-12-03,1.5,-5.2,,2.3,,1.740952986
202,양평,2016-12-04,2.2,-1.5,,2.9,,2.039923181
202,양평,2016-12-05,5.4,2,1.5,5.9,,4.216218793
202,양평,2016-12-06,-0.7,-5.3,,4.7,,-2.2350987
202,양평,2016-12-07,-1.5,-6.7,0.1,2.4,,-1.576020651
202,양평,2016-12-08,-0.2,-5.8,1,2.2,,0.00697374
202,양평,2016-12-09,2.3,-1.6,0.5,4.7,,1.153103531
202,양평,2016-12-10,-1.4,-7,,3.4,,-2.254462867
202,양평,2016-12-11,-2.9,-8.6,,3.4,,-3.910100496
202,양평,2016-12-12,0.1,-6.3,,1.7,,0.84783166
202,양평,2016-12-13,2.7,-2.3,,2.6,,2.797261848
202,양평,2016-12-14,-0.1,-2.2,4,3.6,,-0.947072904
202,양평,2016-12-15,-3,-6.6,,4.1,,-4.484972587
202,양평,2016-12-16,-5.3,-12.1,,3.3,,-6.481043973
202,양평,2016-12-17,0.3,-4.7,,2.7,,0.117468564
202,양평,2016-12-18,2.5,-0.9,,3,,2.300481088
202,양평,2016-12-19,4.9,0.4,0.1,2.4,,5.320733063
202,양평,2016-12-20,5.5,1,,1.7,,6.534751891
202,양평,2016-12-21,6,-1.2,30,4.8,,5.293024946
202,양평,2016-12-22,6.9,3.7,19,4.7,,6.348346953
202,양평,2016-12-23,-0.6,-2.2,0.1,4.7,,-2.122158626
202,양평,2016-12-24,-1.6,-3.7,,2.8,,-2.028613534
202,양평,2016-12-25,0.3,-5.8,,1.5,,1.301298193
202,양평,2016-12-26,2.1,-0.2,0.5,3.1,,1.796722466
202,양평,2016-12-27,-0.2,-4.8,0.2,5.7,,-2.130119447
202,양평,2016-12-28,-3.2,-8.8,,3.5,,-4.312691028
202,양평,2016-12-29,-3,-5.3,0,5.9,,-5.428826194
202,양평,2016-12-30,-4.7,-11.2,,3.1,,-5.660723181
202,양평,2016-12-31,-1.8,-6.2,,2.3,,-1.804970827
202,양평,2017-01-01,0.1,-4.8,,1.7,,0.84783166
202,양평,2017-01-02,2.4,0.1,0.3,2.2,,2.792384357
202,양평,2017-01-03,0.8,-3.8,,2.1,,1.17126872
202,양평,2017-01-04,2.6,-2.9,,2.8,,2.545217488
202,양평,2017-01-05,3.3,-2.9,,3.6,,2.820769929
202,양평,2017-01-06,4,-0.8,,2.7,,4.136759852
202,양평,2017-01-07,1.8,-3.2,,1.6,,2.750138971
202,양평,2017-01-08,6.4,-0.2,,4.2,,5.985436686
202,양평,2017-01-09,3.4,-1.4,,6.1,,1.848578842
202,양평,2017-01-10,-2.1,-6.2,,6,,-4.439078873
202,양평,2017-01-11,-4,-10.4,,4.9,,-6.073147705
202,양평,2017-01-12,-1.8,-4.6,,6.4,,-4.261253205
202,양평,2017-01-13,-5.1,-8.9,,5.7,,-7.742193902
202,양평,2017-01-14,-7.1,-9.1,,6.2,,-10.2866574
202,양평,2017-01-15,,-14.4,,2.7,,-0.208419919
202,양평,2017-01-16,-6,-13.3,,1.9,,-5.845025404
202,양평,2017-01-17,-4.8,-11.2,,2.5,,-5.232215187
202,양평,2017-01-18,-2.7,-8,,2.4,,-2.869161973
202,양평,2017-01-19,-2.8,-7.4,,3,,-3.498761549
202,양평,2017-01-20,-3.7,-8.5,1,5.9,,-6.232579943
202,양평,2017-01-21,-6.9,-13.6,0.5,3.2,,-8.159518933
202,양평,2017-01-22,-6.6,-9.6,0.5,5.6,,-9.407920678
202,양평,2017-01-23,-9.8,-15.7,,4,,-12.01485635
202,양평,2017-01-24,-9.1,-17,,3.4,,-10.7534027
202,양평,2017-01-25,-7.9,-15.3,,2.8,,-8.889360066
202,양평,2017-01-26,-4.8,-13.8,,3.5,,-6.082291559
202,양평,2017-01-27,-1.6,-7.4,3,6.1,,-3.906604052
202,양평,2017-01-28,-3.3,-12.1,,2.8,,-3.87992609
202,양평,2017-01-29,0.1,-0.8,6,3.8,,-0.846268102
202,양평,2017-01-30,-3.4,-9.6,,4.8,,-5.339451499
202,양평,2017-01-31,-7.5,-14,,2.7,,-8.355631989
202,양평,2017-02-01,-4.3,-10.3,,5,,-6.467576011
202,양평,2017-02-02,-3.5,-13,,5.2,,-5.663911065
202,양평,2017-02-03,-0.3,-5.4,,3.3,,-0.973741888
202,양평,2017-02-04,-0.8,-6.9,,1.9,,-0.328431079
202,양평,2017-02-05,1.6,0.2,0.3,4.7,,0.362523011
202,양평,2017-02-06,-0.5,-3.3,,4.3,,-1.799821628
202,양평,2017-02-07,-2.5,-8.1,,2.2,,-2.457043343
202,양평,2017-02-08,-1.9,-6.9,,2.9,,-2.435799347
202,양평,2017-02-09,-3.7,-6,,4.9,,-5.733308139
202,양평,2017-02-10,-5.3,-8,,5.4,,-7.817962026
202,양평,2017-02-11,-4.5,-9.7,,4.4,,-6.349933109
202,양평,2017-02-12,-3,-11.1,,3.6,,-4.160821203
202,양평,2017-02-13,-2,-9,,2.2,,-1.921387456
202,양평,2017-02-14,-1.2,-7.5,,2.8,,-1.593010579
202,양평,2017-02-15,-0.6,-7.7,,2.6,,-0.778277451
202,양평,2017-02-16,4.1,-6.1,,2.9,,4.114038498
202,양평,2017-02-17,3.9,-2.4,3,6.2,,2.389919248
202,양평,2017-02-18,-0.9,-6,,5.5,,-2.843558929
202,양평,2017-02-19,1.3,-5,2,3.5,,0.664310464
202,양평,2017-02-20,0.6,-3.9,1.5,6.4,,-1.488965532
202,양평,2017-02-21,-1,-8,,3.2,,-1.674810311
202,양평,2017-02-22,1.3,-2,5.5,5,,-0.114633799
202,양평,2017-02-23,0.5,-2.7,,6.1,,-1.489427237
202,양평,2017-02-24,-0.3,-7.1,,5.1,,-1.976928044
202,양평,2017-02-25,1.5,-4.5,,4.6,,0.296996194
202,양평,2017-02-26,2.6,-3.8,,4.1,,1.778193075
202,양평,2017-02-27,2.6,-4.8,,3,,2.40990076
202,양평,2017-02-28,3.8,-4.6,,2.9,,3.786546606
202,양평,2017-03-01,4,-0.4,3.5,4.2,,3.296615703
202,양평,2017-03-02,2.8,-1.1,0.5,4.7,,1.717803903
202,양평,2017-03-03,2.1,-5.2,,3.2,,1.732409474
202,양평,2017-03-04,4,-3.4,,2.6,,4.205807633
202,양평,2017-03-05,4.5,-2.3,2.5,3.8,,4.048369162
202,양평,2017-03-06,1.8,-0.7,0.1,5.9,,0.082628084
202,양평,2017-03-07,-0.1,-2.7,,5.5,,-1.929689911
202,양평,2017-03-08,0.5,-6.4,,6.5,,-1.641821254
202,양평,2017-03-09,3.8,-4.5,,6.8,,2.078031795
202,양평,2017-03-10,4.2,-3.9,,4.1,,3.567668978
202,양평,2017-03-11,5.8,-3.6,,3.5,,5.641311957
202,양평,2017-03-12,7.5,0,,4.8,,6.98969672
202,양평,2017-03-13,7.7,1.4,,4.6,,7.288463794
202,양평,2017-03-14,5.6,-1.7,,5,,4.763518257
202,양평,2017-03-15,5.3,-2.8,,3.4,,5.140718543
202,양평,2017-03-16,5.7,-2.6,,3.9,,5.336295121
202,양평,2017-03-17,7,-2.4,,4.9,,6.387636389
202,양평,2017-03-18,8.8,3.3,,5,,8.393770949
202,양평,2017-03-19,8.7,-0.9,,3,,9.084500776
202,양평,2017-03-20,8.7,0.9,,2.9,,9.135580847
202,양평,2017-03-21,7.2,2.2,,5.5,,6.409364877
202,양평,2017-03-22,6.9,-1.9,,4.5,,6.42503115
202,양평,2017-03-23,8.9,2,,4,,8.863002916
202,양평,2017-03-24,7.6,0.6,,2.6,,8.106395959
202,양평,2017-03-25,6.5,3.6,0.1,3.6,,6.366974948
202,양평,2017-03-26,6.5,1.4,,4,,6.183491566
202,양평,2017-03-27,5.7,1.1,2.5,8.5,,3.832657383
202,양평,2017-03-28,5.7,0.4,,2.8,,5.921140385
202,양평,2017-03-29,8.1,-0.2,,3.4,,8.231242117
202,양평,2017-03-30,10.3,0,,3.5,,10.61831345
202,양평,2017-03-31,7.9,6.1,5.5,2.8,,8.316956635
202,양평,2017-04-01,7.6,4.3,7.5,5.2,,6.964370622
202,양평,2017-04-02,7.6,1.7,,4.2,,7.329847178
202,양평,2017-04-03,10.3,0.1,,4.9,,10.12587162
202,양평,2017-04-04,12.6,2,,4.4,,12.87164528
202,양평,2017-04-05,12.2,9.4,22,3.9,,12.58029875
202,양평,2017-04-06,12.9,9.5,6.5,4.7,,13.12475142
202,양평,2017-04-07,15.3,6.9,,3.3,,16.20904062
202,양평,2017-04-08,15.5,8.8,,4.2,,16.18054958
202,양평,2017-04-09,14,11,0.5,6.4,,13.98964064
202,양평,2017-04-10,14.6,7.4,,4.8,,15.02060978
202,양평,2017-04-11,14.6,8.6,0.1,5.2,,14.92815187
202,양평,2017-04-12,12.4,7.2,,5.8,,12.27717191
202,양평,2017-04-13,12.1,2.2,,5.2,,12.08394428
202,양평,2017-04-14,13,5.9,3,6.9,,12.73323369
202,양평,2017-04-15,15.7,8.6,,4.6,,16.30971231
202,양평,2017-04-16,18,9.2,,3.4,,19.15845047
202,양평,2017-04-17,13.5,10.2,4.5,4.6,,13.82886897
202,양평,2017-04-18,11.3,8,8.5,5.6,,11.06681513
202,양평,2017-04-19,12.5,4.5,,4.6,,12.7012129
202,양평,2017-04-20,12.9,9.5,0.1,3.7,,13.42565216
202,양평,2017-04-21,12.8,4.2,,4.4,,13.09645906
202,양평,2017-04-22,14.5,5.7,,4.7,,14.93179261
202,양평,2017-04-23,14.2,5.4,,4.8,,14.56816397
202,양평,2017-04-24,14.3,4.7,,4.7,,14.70591246
202,양평,2017-04-25,16.2,9.2,,5.3,,16.72878796
202,양평,2017-04-26,16.2,11.5,,6.3,,16.54765811
202,양평,2017-04-27,13.6,5.5,,6,,13.61023725
202,양평,2017-04-28,14.5,5.1,,6.7,,14.51155232
202,양평,2017-04-29,15.9,6.6,,6.5,,16.16743547
202,양평,2017-04-30,19.3,9.3,,5.5,,20.23163377
202,양평,2017-05-01,19.7,11.7,,3.4,,21.03483978
202,양평,2017-05-02,19.4,11,,3.1,,20.76934154
202,양평,2017-05-03,20.4,10.9,,3.5,,21.7889168
202,양평,2017-05-04,20.9,11.6,,3.9,,22.276119
202,양평,2017-05-05,21.7,17.6,,6.1,,22.91254823
202,양평,2017-05-06,15.3,9.5,,7.8,,15.26176113
202,양평,2017-05-07,15.5,6.9,,5.5,,15.89075594
202,양평,2017-05-08,16.9,6.6,,3.7,,17.86696143
202,양평,2017-05-09,15.8,14.2,3,3.1,,16.82128208
202,양평,2017-05-10,16.4,13.4,3,4.3,,17.16575884
202,양평,2017-05-11,17.5,11.3,,3.4,,18.60657126
202,양평,2017-05-12,18.3,14.7,0.4,4.7,,19.22351543
202,양평,2017-05-13,16.4,12.1,6.5,7.3,,16.62256029
202,양평,2017-05-14,16,9.5,,6.7,,16.25012044
202,양평,2017-05-15,15.7,9.2,,3.7,,16.53456865
202,양평,2017-05-16,17.1,11.7,,2.8,,18.33582459
202,양평,2017-05-17,19.2,10.3,,4,,20.36257246
202,양평,2017-05-18,19.7,11.3,,4.2,,20.8859863
202,양평,2017-05-19,20.4,11.7,,4.8,,21.58107397
202,양평,2017-05-20,20.4,11.5,,4.3,,21.65465363
202,양평,2017-05-21,21,13.4,,3.7,,22.41930343
202,양평,2017-05-22,21.1,12.6,,3.8,,22.51450066
202,양평,2017-05-23,19.2,13.9,0.5,3.8,,20.4009073
202,양평,2017-05-24,21.5,16.3,6,3.8,,22.95946768
202,양평,2017-05-25,19.1,12.6,,6.4,,19.88075194
202,양평,2017-05-26,17.4,10.6,,4,,18.35293895
202,양평,2017-05-27,18.7,10.3,,4.4,,19.72846564
202,양평,2017-05-28,20.3,10.8,,3.9,,21.60744174
202,양평,2017-05-29,22.9,16.1,,4.4,,24.44955506
202,양평,2017-05-30,22.9,16.7,,4.1,,24.4821686
202,양평,2017-05-31,22.1,14.7,,2.6,,23.81709894
202,양평,2017-06-01,22,17.6,4.5,5.5,,23.31594171
202,양평,2017-06-02,20.3,12.7,,4.7,,21.48231692
202,양평,2017-06-03,20.4,14,,5.3,,21.51367413
202,양평,2017-06-04,20.7,11,,4.6,,21.94799263
202,양평,2017-06-05,22.2,14,,4.2,,23.68684149
202,양평,2017-06-06,18.3,14.4,4.5,3.9,,19.37851755
202,양평,2017-06-07,17.6,14.8,16.5,4.4,,18.49198983
202,양평,2017-06-08,20.6,16.4,,3.8,,21.95829188
202,양평,2017-06-09,20.9,13.8,,5.7,,22.03616035
202,양평,2017-06-10,20.9,15,1.5,3.7,,22.3082707
202,양평,2017-06-11,21.4,11.3,,5.3,,22.65293274
202,양평,2017-06-12,21.6,14.5,0.4,3.3,,23.14824125
202,양평,2017-06-13,19.1,15.4,19,5.5,,20.00316652
202,양평,2017-06-14,21.2,15.6,,4.1,,22.58085045
202,양평,2017-06-15,22.6,15,,4.9,,24.05929383
202,양평,2017-06-16,24.3,16.5,,3.3,,26.12218437
202,양평,2017-06-17,24.2,17.1,,3.6,,25.98192146
202,양평,2017-06-18,24.8,16.3,,4.1,,26.60717124
202,양평,2017-06-19,24.6,16.8,,4,,26.391473
202,양평,2017-06-20,25.5,17.9,,4,,27.39628976
202,양평,2017-06-21,25.1,20.5,,4.8,,26.89731219
202,양평,2017-06-22,25,18.2,,4.2,,26.8237993
202,양평,2017-06-23,26.9,19,,4.2,,28.95244925
202,양평,2017-06-24,23.8,21.3,0.5,3.3,,25.57145416
202,양평,2017-06-25,23.3,20.2,,4.2,,24.91921777
202,양평,2017-06-26,23.6,19.6,19,4,,25.27500994
202,양평,2017-06-27,24.6,19.7,3,4.2,,26.37566247
202,양평,2017-06-28,25.7,20.5,10.5,3.7,,27.63784182
202,양평,2017-06-29,25.8,20.9,0.4,3.1,,27.78811391
202,양평,2017-06-30,26.5,21.3,,3.7,,28.52610368
202,양평,2017-07-01,24.3,21.3,17.5,4.2,,26.03955985
202,양평,2017-07-02,25.1,22.4,121.5,3.3,,27.00335271
202,양평,2017-07-03,25.9,22.7,15,6,,27.75078428
202,양평,2017-07-04,27.1,23,39,3.8,,29.18900602
202,양평,2017-07-05,27.1,21.8,,2.9,,29.22175024
202,양평,2017-07-06,27.1,21.6,,3.7,,29.19230007
202,양평,2017-07-07,26,23.5,51.5,3.9,,27.9598757
202,양평,2017-07-08,25.8,24.4,9,3.5,,27.76131859
202,양평,2017-07-09,26,22.3,30.5,5.5,,27.8852868
